Date	Open	High	Low	Close	Volume	Market Cap
Sep 13, 2017	$4,131.98	$4,131.98	$3,789.92	$3,882.59	$2,219,409,920	$64,311,123,695
Sep 12, 2017	$4,168.88	$4,344.65	$4,085.22	$4,130.81	$1,864,530,048	$68,412,822,896
Sep 11, 2017	$4,122.47	$4,261.67	$4,099.40	$4,161.27	$1,557,330,048	$68,907,352,119
Sep 10, 2017	$4,229.34	$4,245.44	$3,951.04	$4,122.94	$1,679,090,048	$68,263,826,801
Sep 09, 2017	$4,229.81	$4,308.82	$4,114.11	$4,226.06	$1,386,230,016	$69,963,847,482
Sep 08, 2017	$4,605.16	$4,661.00	$4,075.18	$4,228.75	$2,700,890,112	$69,999,555,938
Sep 07, 2017	$4,589.14	$4,655.04	$4,491.33	$4,599.88	$1,844,620,032	$76,132,843,874
Sep 06, 2017	$4,376.59	$4,617.25	$4,376.59	$4,597.12	$2,172,100,096	$76,077,049,312
Sep 05, 2017	$4,228.29	$4,427.84	$3,998.11	$4,376.53	$2,697,969,920	$72,417,728,536
Sep 04, 2017	$4,591.63	$4,591.63	$4,108.40	$4,236.31	$2,987,330,048	$70,087,101,256
Sep 03, 2017	$4,585.27	$4,714.08	$4,417.59	$4,582.96	$1,933,190,016	$75,812,181,334
Sep 02, 2017	$4,901.42	$4,975.04	$4,469.24	$4,578.77	$2,722,139,904	$75,734,114,962
Sep 01, 2017	$4,701.76	$4,892.01	$4,678.53	$4,892.01	$2,599,079,936	$80,905,039,782
Aug 31, 2017	$4,555.59	$4,736.05	$4,549.40	$4,703.39	$1,944,930,048	$77,775,374,625
Aug 30, 2017	$4,570.36	$4,626.52	$4,471.41	$4,565.30	$1,937,849,984	$75,482,724,984
Aug 29, 2017	$4,389.21	$4,625.68	$4,352.13	$4,579.02	$2,486,080,000	$75,699,786,263
Aug 28, 2017	$4,384.45	$4,403.93	$4,224.64	$4,382.66	$1,959,330,048	$72,445,588,933
Aug 27, 2017	$4,345.10	$4,416.59	$4,317.29	$4,382.88	$1,537,459,968	$72,441,993,792
Aug 26, 2017	$4,372.06	$4,379.28	$4,269.52	$4,352.40	$1,511,609,984	$71,929,882,019
Aug 25, 2017	$4,332.82	$4,455.70	$4,307.35	$4,371.60	$1,727,970,048	$72,241,507,489
Aug 24, 2017	$4,137.60	$4,376.39	$4,130.26	$4,334.68	$2,037,750,016	$71,625,870,868
Aug 23, 2017	$4,089.01	$4,255.78	$4,078.41	$4,151.52	$2,369,819,904	$68,593,954,170
Aug 22, 2017	$3,998.35	$4,128.76	$3,674.58	$4,100.52	$3,764,239,872	$67,743,202,431
Aug 21, 2017	$4,090.48	$4,109.14	$3,988.60	$4,001.74	$2,800,890,112	$66,106,992,038
Aug 20, 2017	$4,189.31	$4,196.29	$4,069.88	$4,087.66	$2,109,769,984	$67,520,478,838
Aug 19, 2017	$4,137.75	$4,243.26	$3,970.55	$4,193.70	$2,975,820,032	$69,265,141,208
Aug 18, 2017	$4,324.34	$4,370.13	$4,015.40	$4,160.62	$2,941,710,080	$68,710,871,037
Aug 17, 2017	$4,384.44	$4,484.70	$4,243.71	$4,331.69	$2,553,359,872	$71,527,949,443
Aug 16, 2017	$4,200.34	$4,381.23	$3,994.42	$4,376.63	$2,272,039,936	$72,260,183,303
Aug 15, 2017	$4,326.99	$4,455.97	$3,906.18	$4,181.93	$3,258,050,048	$69,038,855,081
Aug 14, 2017	$4,066.10	$4,325.13	$3,989.16	$4,325.13	$2,463,089,920	$71,394,704,654
Aug 13, 2017	$3,880.04	$4,208.39	$3,857.80	$4,073.26	$3,159,089,920	$67,230,528,989
Aug 12, 2017	$3,650.63	$3,949.92	$3,613.70	$3,884.71	$2,219,589,888	$64,111,163,866
Aug 11, 2017	$3,373.82	$3,679.72	$3,372.12	$3,650.62	$2,021,190,016	$60,241,844,923
Aug 10, 2017	$3,341.84	$3,453.45	$3,319.47	$3,381.28	$1,515,110,016	$55,791,120,000
Aug 09, 2017	$3,420.40	$3,422.76	$3,247.67	$3,342.47	$1,468,960,000	$55,145,196,472
Aug 08, 2017	$3,370.22	$3,484.85	$3,345.83	$3,419.94	$1,752,760,064	$56,417,337,745
Aug 07, 2017	$3,212.78	$3,397.68	$3,180.89	$3,378.94	$1,482,279,936	$55,734,179,251
Aug 06, 2017	$3,257.61	$3,293.29	$3,155.60	$3,213.94	$1,105,030,016	$53,006,426,108
Aug 05, 2017	$2,897.63	$3,290.01	$2,874.83	$3,252.91	$1,945,699,968	$53,643,452,554
Aug 04, 2017	$2,806.93	$2,899.33	$2,743.72	$2,895.89	$1,002,120,000	$47,749,461,443
Aug 03, 2017	$2,709.56	$2,813.31	$2,685.14	$2,804.73	$804,796,992	$46,239,970,790
Aug 02, 2017	$2,727.13	$2,762.53	$2,668.59	$2,710.67	$1,094,950,016	$44,684,649,516
Aug 01, 2017	$2,871.30	$2,921.35	$2,685.61	$2,718.26	$1,324,669,952	$44,804,603,885
Jul 31, 2017	$2,763.24	$2,889.62	$2,720.61	$2,875.34	$860,574,976	$47,388,334,773
Jul 30, 2017	$2,724.39	$2,758.53	$2,644.85	$2,757.18	$705,942,976	$45,435,913,868
Jul 29, 2017	$2,807.02	$2,808.76	$2,692.80	$2,726.45	$803,745,984	$44,924,534,585
Jul 28, 2017	$2,679.73	$2,897.45	$2,679.73	$2,809.01	$1,380,099,968	$46,279,316,161
Jul 27, 2017	$2,538.71	$2,693.32	$2,529.34	$2,671.78	$789,104,000	$44,013,533,097
Jul 26, 2017	$2,577.77	$2,610.76	$2,450.80	$2,529.45	$937,404,032	$41,663,929,265
Jul 25, 2017	$2,757.50	$2,768.08	$2,480.96	$2,576.48	$1,460,089,984	$42,433,788,244
Jul 24, 2017	$2,732.70	$2,777.26	$2,699.19	$2,754.86	$866,473,984	$45,366,654,309
Jul 23, 2017	$2,808.10	$2,832.18	$2,653.94	$2,730.40	$1,072,840,000	$44,957,775,265
Jul 22, 2017	$2,668.63	$2,862.42	$2,657.71	$2,810.12	$1,177,129,984	$46,264,340,367
Jul 21, 2017	$2,838.41	$2,838.41	$2,621.85	$2,667.76	$1,489,449,984	$43,915,296,559
Jul 20, 2017	$2,269.89	$2,900.70	$2,269.89	$2,817.60	$2,249,260,032	$46,376,428,080
Jul 19, 2017	$2,323.08	$2,397.17	$2,260.23	$2,273.43	$1,245,100,032	$37,415,031,061
Jul 18, 2017	$2,233.52	$2,387.61	$2,164.77	$2,318.88	$1,512,450,048	$38,158,677,672
Jul 17, 2017	$1,932.62	$2,230.49	$1,932.62	$2,228.41	$1,201,760,000	$36,665,393,517
Jul 16, 2017	$1,991.98	$2,058.77	$1,843.03	$1,929.82	$1,182,870,016	$31,748,939,343
Jul 15, 2017	$2,230.12	$2,231.14	$1,990.41	$1,998.86	$993,608,000	$32,880,721,300
Jul 14, 2017	$2,360.59	$2,363.25	$2,183.22	$2,233.34	$882,502,976	$36,734,255,488
Jul 13, 2017	$2,402.70	$2,425.22	$2,340.83	$2,357.90	$835,769,984	$38,778,935,907
Jul 12, 2017	$2,332.77	$2,423.71	$2,275.14	$2,398.84	$1,117,410,048	$39,447,604,438
Jul 11, 2017	$2,385.89	$2,413.47	$2,296.81	$2,337.79	$1,329,760,000	$38,438,497,236
Jul 10, 2017	$2,525.25	$2,537.16	$2,321.13	$2,372.56	$1,111,200,000	$39,005,033,499
Jul 09, 2017	$2,572.61	$2,635.49	$2,517.59	$2,518.44	$527,856,000	$41,397,076,604
Jul 08, 2017	$2,520.27	$2,571.34	$2,492.31	$2,571.34	$733,329,984	$42,262,222,823
Jul 07, 2017	$2,608.59	$2,916.14	$2,498.87	$2,518.66	$917,411,968	$41,391,217,675
Jul 06, 2017	$2,608.10	$2,616.72	$2,581.69	$2,608.56	$761,956,992	$42,863,758,795
Jul 05, 2017	$2,602.87	$2,622.65	$2,538.55	$2,601.99	$941,566,016	$42,751,085,999
Jul 04, 2017	$2,561.00	$2,631.59	$2,559.35	$2,601.64	$985,516,032	$42,740,618,673
Jul 03, 2017	$2,498.56	$2,595.00	$2,480.47	$2,564.06	$964,112,000	$42,118,211,083
Jul 02, 2017	$2,436.40	$2,514.28	$2,394.84	$2,506.47	$803,747,008	$41,167,015,221
Jul 01, 2017	$2,492.60	$2,515.27	$2,419.23	$2,434.55	$779,913,984	$39,980,058,373
Jun 30, 2017	$2,539.24	$2,559.25	$2,478.43	$2,480.84	$860,273,024	$40,735,082,695
Jun 29, 2017	$2,567.56	$2,588.83	$2,510.48	$2,539.32	$949,979,008	$41,690,395,783
Jun 28, 2017	$2,553.03	$2,603.98	$2,484.42	$2,574.79	$1,183,869,952	$42,268,942,193
Jun 27, 2017	$2,478.45	$2,552.45	$2,332.99	$2,552.45	$1,489,789,952	$41,897,190,525
Jun 26, 2017	$2,590.57	$2,615.25	$2,376.29	$2,478.45	$1,663,280,000	$40,677,994,354
Jun 25, 2017	$2,607.25	$2,682.26	$2,552.12	$2,589.41	$1,161,100,032	$42,495,001,716
Jun 24, 2017	$2,738.52	$2,757.94	$2,583.19	$2,608.72	$982,750,016	$42,807,952,581
Jun 23, 2017	$2,707.34	$2,765.17	$2,706.37	$2,744.91	$961,318,976	$45,037,797,053
Jun 22, 2017	$2,691.03	$2,723.74	$2,642.36	$2,705.41	$1,097,939,968	$44,384,244,937
Jun 21, 2017	$2,709.43	$2,772.01	$2,660.40	$2,689.10	$1,626,579,968	$44,111,929,173
Jun 20, 2017	$2,591.26	$2,763.45	$2,589.82	$2,721.79	$1,854,189,952	$44,643,512,689
Jun 19, 2017	$2,549.03	$2,662.85	$2,549.03	$2,589.60	$1,446,840,064	$42,470,734,800
Jun 18, 2017	$2,655.35	$2,662.10	$2,516.33	$2,548.29	$1,178,659,968	$41,788,418,974
Jun 17, 2017	$2,514.01	$2,685.19	$2,484.96	$2,655.88	$1,534,509,952	$43,548,031,452
Jun 16, 2017	$2,469.57	$2,539.92	$2,385.15	$2,518.56	$1,195,190,016	$41,291,821,423
Jun 15, 2017	$2,499.58	$2,534.71	$2,212.96	$2,464.58	$2,026,259,968	$40,402,259,202
Jun 14, 2017	$2,716.88	$2,786.83	$2,412.94	$2,506.37	$1,696,560,000	$41,082,567,339
Jun 13, 2017	$2,680.91	$2,789.04	$2,650.38	$2,717.02	$1,781,200,000	$44,530,631,894
Jun 12, 2017	$2,953.22	$2,997.26	$2,518.56	$2,659.63	$2,569,530,112	$43,585,351,533
Jun 11, 2017	$2,942.41	$2,996.60	$2,840.53	$2,958.11	$1,752,400,000	$48,471,330,146
Jun 10, 2017	$2,828.14	$2,950.99	$2,746.55	$2,947.71	$2,018,889,984	$48,295,501,718
Jun 09, 2017	$2,807.44	$2,901.71	$2,795.62	$2,823.81	$1,348,950,016	$46,260,465,854
Jun 08, 2017	$2,720.49	$2,815.30	$2,670.95	$2,805.62	$1,281,170,048	$45,957,247,989
Jun 07, 2017	$2,869.38	$2,869.38	$2,700.56	$2,732.16	$1,517,709,952	$44,748,237,218
Jun 06, 2017	$2,690.84	$2,999.91	$2,690.84	$2,863.20	$2,089,609,984	$46,888,622,160
Jun 05, 2017	$2,512.40	$2,686.81	$2,510.22	$2,686.81	$1,369,309,952	$43,994,968,834
Jun 04, 2017	$2,547.79	$2,585.89	$2,452.54	$2,511.81	$1,355,120,000	$41,124,262,595
Jun 03, 2017	$2,493.72	$2,581.91	$2,423.57	$2,515.35	$1,514,950,016	$41,177,190,057
Jun 02, 2017	$2,404.03	$2,488.55	$2,373.32	$2,488.55	$1,317,030,016	$40,732,491,835
Jun 01, 2017	$2,288.33	$2,448.39	$2,288.33	$2,407.88	$1,653,180,032	$39,407,633,763
May 31, 2017	$2,187.19	$2,311.08	$2,145.57	$2,286.41	$1,544,829,952	$37,414,813,240
May 30, 2017	$2,255.36	$2,301.96	$2,124.57	$2,175.47	$1,443,970,048	$35,594,903,085
May 29, 2017	$2,159.43	$2,307.05	$2,107.17	$2,255.61	$994,625,024	$36,901,102,917
May 28, 2017	$2,054.08	$2,267.34	$2,054.08	$2,155.80	$1,147,139,968	$35,264,171,110
May 27, 2017	$2,196.27	$2,260.20	$1,855.83	$2,038.87	$1,700,480,000	$33,347,170,525
May 26, 2017	$2,320.89	$2,573.79	$2,071.99	$2,202.42	$1,763,480,064	$36,017,660,894
May 25, 2017	$2,446.24	$2,763.71	$2,285.30	$2,304.98	$2,406,700,032	$37,690,456,715
May 24, 2017	$2,321.37	$2,523.72	$2,321.37	$2,443.64	$1,725,379,968	$39,952,841,999
May 23, 2017	$2,191.56	$2,320.82	$2,178.50	$2,320.42	$1,378,749,952	$37,933,704,066
May 22, 2017	$2,043.19	$2,303.90	$2,017.87	$2,173.40	$1,942,220,032	$35,525,744,380
May 21, 2017	$2,067.03	$2,119.08	$2,037.50	$2,041.20	$1,147,859,968	$33,361,091,114
May 20, 2017	$1,984.24	$2,084.73	$1,974.92	$2,084.73	$961,336,000	$34,068,630,559
May 19, 2017	$1,897.37	$2,004.52	$1,890.25	$1,987.71	$1,157,289,984	$32,479,082,015
May 18, 2017	$1,818.70	$1,904.48	$1,807.12	$1,888.65	$894,321,024	$30,856,574,835
May 17, 2017	$1,726.73	$1,864.05	$1,661.91	$1,839.09	$1,064,729,984	$30,043,626,195
May 16, 2017	$1,741.70	$1,785.94	$1,686.54	$1,734.45	$959,044,992	$28,330,874,003
May 15, 2017	$1,808.44	$1,812.80	$1,708.54	$1,738.43	$731,529,024	$28,392,885,375
May 14, 2017	$1,800.86	$1,831.42	$1,776.62	$1,808.91	$437,196,000	$29,540,290,794
May 13, 2017	$1,723.12	$1,812.99	$1,651.08	$1,804.91	$579,635,008	$29,471,223,857
May 12, 2017	$1,845.76	$1,856.15	$1,694.01	$1,724.24	$740,984,000	$28,150,631,936
May 11, 2017	$1,780.37	$1,873.93	$1,755.35	$1,848.57	$799,489,984	$30,176,934,751
May 10, 2017	$1,756.52	$1,788.44	$1,719.10	$1,787.13	$915,723,008	$29,170,965,564
May 09, 2017	$1,723.89	$1,833.49	$1,716.30	$1,755.36	$1,167,920,000	$28,649,119,972
May 08, 2017	$1,596.92	$1,723.35	$1,596.92	$1,723.35	$1,340,320,000	$28,123,369,330
May 07, 2017	$1,579.47	$1,596.72	$1,559.76	$1,596.71	$1,080,029,952	$26,053,077,975
May 06, 2017	$1,556.81	$1,578.80	$1,542.50	$1,578.80	$582,529,984	$25,757,608,890
May 05, 2017	$1,540.87	$1,618.03	$1,530.31	$1,555.45	$946,035,968	$25,373,374,563
May 04, 2017	$1,490.72	$1,608.91	$1,490.72	$1,537.67	$933,548,992	$25,080,858,487
May 03, 2017	$1,453.78	$1,492.77	$1,447.49	$1,490.09	$583,795,968	$24,301,634,925
May 02, 2017	$1,421.03	$1,473.90	$1,415.69	$1,452.82	$477,337,984	$23,691,443,738
May 01, 2017	$1,348.30	$1,434.32	$1,348.30	$1,421.60	$713,624,000	$23,179,524,919
Apr 30, 2017	$1,321.87	$1,347.91	$1,314.92	$1,347.89	$413,115,008	$21,975,104,909
Apr 29, 2017	$1,317.84	$1,327.20	$1,315.21	$1,321.79	$422,705,984	$21,547,126,640
Apr 28, 2017	$1,317.74	$1,331.28	$1,292.37	$1,316.48	$527,488,992	$21,457,669,552
Apr 27, 2017	$1,281.88	$1,319.70	$1,281.30	$1,317.73	$449,196,992	$21,475,836,448
Apr 26, 2017	$1,265.99	$1,294.83	$1,265.93	$1,281.08	$329,631,008	$20,876,159,410
Apr 25, 2017	$1,250.45	$1,267.58	$1,249.97	$1,265.49	$242,556,000	$20,619,704,237
Apr 24, 2017	$1,209.63	$1,250.94	$1,209.63	$1,250.15	$235,806,000	$20,367,443,800
Apr 23, 2017	$1,231.92	$1,232.20	$1,203.94	$1,207.21	$258,951,008	$19,665,994,145
Apr 22, 2017	$1,222.71	$1,235.56	$1,208.47	$1,231.71	$249,320,000	$20,062,753,908
Apr 21, 2017	$1,229.42	$1,235.94	$1,215.56	$1,222.05	$272,167,008	$19,903,192,286
Apr 20, 2017	$1,211.08	$1,240.79	$1,208.41	$1,229.08	$315,108,000	$20,015,137,622
Apr 19, 2017	$1,212.13	$1,215.51	$1,205.08	$1,210.29	$288,060,992	$19,707,045,565
Apr 18, 2017	$1,193.77	$1,217.57	$1,193.77	$1,211.67	$270,524,000	$19,727,334,977
Apr 17, 2017	$1,183.25	$1,194.90	$1,172.65	$1,193.91	$253,206,000	$19,436,033,390
Apr 16, 2017	$1,172.61	$1,187.22	$1,172.61	$1,182.94	$183,231,008	$19,255,408,766
Apr 15, 2017	$1,167.30	$1,188.00	$1,164.96	$1,172.52	$203,559,008	$19,083,656,460
Apr 14, 2017	$1,170.33	$1,190.80	$1,159.79	$1,167.54	$254,827,008	$19,000,400,018
Apr 13, 2017	$1,201.02	$1,205.89	$1,156.44	$1,169.28	$351,968,992	$19,026,699,552
Apr 12, 2017	$1,204.81	$1,207.14	$1,196.76	$1,200.37	$288,702,016	$19,530,680,104
Apr 11, 2017	$1,187.46	$1,208.07	$1,187.46	$1,205.01	$216,182,000	$19,604,036,563
Apr 10, 2017	$1,187.30	$1,190.34	$1,179.04	$1,187.13	$215,883,008	$19,310,642,460
Apr 09, 2017	$1,176.57	$1,197.21	$1,171.86	$1,187.87	$242,343,008	$19,320,511,927
Apr 08, 2017	$1,172.65	$1,184.98	$1,162.58	$1,175.95	$209,312,000	$19,124,327,856
Apr 07, 2017	$1,178.94	$1,186.58	$1,163.39	$1,176.90	$317,022,016	$19,137,747,435
Apr 06, 2017	$1,125.81	$1,188.37	$1,125.81	$1,182.68	$511,222,016	$19,229,356,147
Apr 05, 2017	$1,134.14	$1,135.09	$1,113.63	$1,124.78	$414,784,000	$18,285,857,775
Apr 04, 2017	$1,145.52	$1,156.44	$1,120.52	$1,133.25	$436,310,016	$18,421,262,063
Apr 03, 2017	$1,102.95	$1,151.74	$1,102.95	$1,143.81	$580,444,032	$18,591,158,323
Apr 02, 2017	$1,080.61	$1,107.59	$1,075.45	$1,102.17	$514,187,008	$17,911,915,755
Apr 01, 2017	$1,071.71	$1,091.72	$1,061.09	$1,080.50	$289,633,984	$17,557,597,716
Mar 31, 2017	$1,026.64	$1,074.92	$1,026.64	$1,071.79	$447,287,008	$17,414,322,808
Mar 30, 2017	$1,042.21	$1,049.29	$1,020.04	$1,026.43	$352,968,992	$16,675,587,066
Mar 29, 2017	$1,046.08	$1,055.13	$1,015.88	$1,039.97	$298,457,984	$16,893,415,156
Mar 28, 2017	$1,044.58	$1,064.65	$1,027.73	$1,047.15	$326,332,000	$17,008,241,726
Mar 27, 2017	$972.05	$1,046.40	$971.98	$1,045.77	$372,535,008	$16,983,801,541
Mar 26, 2017	$974.02	$1,007.96	$954.19	$966.72	$303,668,000	$15,698,465,531
Mar 25, 2017	$936.54	$975.76	$903.71	$972.78	$435,803,008	$15,794,781,102
Mar 24, 2017	$1,038.45	$1,040.47	$934.36	$937.52	$491,038,016	$15,220,718,764
Mar 23, 2017	$1,050.05	$1,058.01	$1,028.93	$1,038.59	$248,540,000	$16,859,314,109
Mar 22, 2017	$1,120.65	$1,120.65	$1,014.21	$1,049.14	$380,840,992	$17,028,630,158
Mar 21, 2017	$1,055.36	$1,122.43	$1,055.36	$1,120.54	$337,391,008	$18,185,299,687
Mar 20, 2017	$1,037.24	$1,063.03	$1,036.68	$1,054.23	$286,529,984	$17,107,266,418
Mar 19, 2017	$976.73	$1,069.91	$976.73	$1,036.74	$406,648,000	$16,821,676,707
Mar 18, 2017	$1,099.69	$1,114.07	$957.66	$973.82	$621,302,016	$15,798,760,668
Mar 17, 2017	$1,180.16	$1,180.16	$1,099.57	$1,100.23	$706,598,976	$17,847,435,957
Mar 16, 2017	$1,251.33	$1,257.98	$1,152.44	$1,187.81	$638,568,000	$19,265,847,025
Mar 15, 2017	$1,240.16	$1,251.61	$1,239.75	$1,249.61	$297,804,992	$20,265,831,337
Mar 14, 2017	$1,232.16	$1,244.81	$1,220.72	$1,240.00	$245,306,000	$20,107,761,880
Mar 13, 2017	$1,221.78	$1,237.37	$1,217.03	$1,231.92	$380,276,992	$19,974,334,865
Mar 12, 2017	$1,176.62	$1,226.98	$1,175.36	$1,221.38	$227,176,000	$19,801,195,767
Mar 11, 2017	$1,116.32	$1,193.83	$1,116.32	$1,175.83	$283,320,000	$19,060,468,862
Mar 10, 2017	$1,189.36	$1,270.47	$1,077.25	$1,116.72	$563,795,968	$18,100,188,612
Mar 09, 2017	$1,150.35	$1,197.46	$1,141.23	$1,188.49	$212,283,008	$19,261,188,310
Mar 08, 2017	$1,223.23	$1,232.16	$1,148.08	$1,150.00	$332,603,008	$18,635,275,050
Mar 07, 2017	$1,273.21	$1,275.55	$1,204.80	$1,223.54	$291,256,000	$19,824,773,912
Mar 06, 2017	$1,267.47	$1,276.00	$1,264.60	$1,272.83	$153,656,992	$20,620,991,547
Mar 05, 2017	$1,254.29	$1,267.29	$1,238.06	$1,267.12	$134,127,000	$20,526,235,270
Mar 04, 2017	$1,277.43	$1,279.40	$1,230.51	$1,255.15	$183,270,000	$20,329,978,338
Mar 03, 2017	$1,250.71	$1,280.31	$1,250.71	$1,274.99	$315,739,008	$20,649,259,919
Mar 02, 2017	$1,224.68	$1,262.13	$1,215.62	$1,251.01	$368,275,008	$20,258,543,188
Mar 01, 2017	$1,180.04	$1,222.50	$1,179.69	$1,222.50	$229,056,992	$19,794,459,608
Feb 28, 2017	$1,180.72	$1,193.25	$1,171.82	$1,179.97	$184,956,000	$19,103,684,801
Feb 27, 2017	$1,163.78	$1,181.98	$1,163.38	$1,179.97	$131,570,000	$19,101,427,518
Feb 26, 2017	$1,144.27	$1,167.47	$1,130.20	$1,165.20	$116,486,000	$18,860,247,630
Feb 25, 2017	$1,170.41	$1,174.85	$1,124.59	$1,143.84	$139,960,992	$18,511,906,560
Feb 24, 2017	$1,172.71	$1,200.39	$1,131.96	$1,173.68	$330,759,008	$18,992,415,818
Feb 23, 2017	$1,117.27	$1,176.62	$1,116.96	$1,166.72	$189,454,000	$18,877,442,096
Feb 22, 2017	$1,114.80	$1,125.39	$1,100.55	$1,117.44	$136,100,000	$18,077,985,665
Feb 21, 2017	$1,079.28	$1,117.25	$1,076.93	$1,115.30	$186,868,992	$18,041,455,273
Feb 20, 2017	$1,048.69	$1,080.49	$1,041.69	$1,079.98	$109,478,000	$17,468,244,508
Feb 19, 2017	$1,054.76	$1,056.81	$1,043.46	$1,047.87	$77,423,296	$16,946,913,346
Feb 18, 2017	$1,049.21	$1,061.10	$1,046.96	$1,054.42	$99,073,504	$17,051,064,834
Feb 17, 2017	$1,026.12	$1,053.17	$1,025.64	$1,046.21	$136,474,000	$16,916,338,976
Feb 16, 2017	$1,007.65	$1,033.37	$1,007.65	$1,027.44	$122,277,000	$16,610,905,026
Feb 15, 2017	$1,006.21	$1,008.84	$1,001.58	$1,007.48	$89,759,400	$16,286,329,282
Feb 14, 2017	$991.73	$1,011.51	$986.47	$1,004.55	$137,946,000	$16,237,219,721
Feb 13, 2017	$998.89	$1,002.10	$976.00	$990.64	$100,607,000	$16,010,322,103
Feb 12, 2017	$1,003.52	$1,004.76	$996.92	$999.18	$67,530,000	$16,146,290,349
Feb 11, 2017	$988.90	$1,009.29	$982.83	$1,004.45	$102,261,000	$16,229,677,099
Feb 10, 2017	$995.63	$998.91	$946.69	$988.67	$190,452,000	$15,973,053,725
Feb 09, 2017	$1,064.70	$1,088.99	$953.34	$994.38	$407,220,000	$16,063,448,932
Feb 08, 2017	$1,062.32	$1,078.97	$1,037.49	$1,063.07	$201,855,008	$17,170,799,127
Feb 07, 2017	$1,040.14	$1,061.93	$1,040.14	$1,061.35	$146,007,008	$17,141,080,574
Feb 06, 2017	$1,028.40	$1,044.64	$1,028.16	$1,038.15	$111,762,000	$16,764,422,010
Feb 05, 2017	$1,043.52	$1,043.63	$1,022.37	$1,027.34	$114,208,000	$16,588,240,157
Feb 04, 2017	$1,031.33	$1,045.90	$1,015.16	$1,042.90	$155,064,000	$16,837,411,920
Feb 03, 2017	$1,011.46	$1,033.87	$1,008.79	$1,029.91	$201,278,000	$16,625,849,489
Feb 02, 2017	$990.00	$1,013.52	$983.22	$1,011.80	$145,820,992	$16,331,615,570
Feb 01, 2017	$970.94	$989.11	$970.74	$989.02	$150,110,000	$15,962,015,276
Jan 31, 2017	$920.96	$972.02	$920.96	$970.40	$164,582,000	$15,659,186,515
Jan 30, 2017	$920.15	$923.05	$919.47	$920.38	$78,227,296	$14,850,351,605
Jan 29, 2017	$922.07	$923.42	$919.15	$919.50	$60,851,700	$14,834,377,926
Jan 28, 2017	$919.81	$923.91	$919.81	$921.59	$68,979,600	$14,866,260,449
Jan 27, 2017	$918.36	$923.22	$915.85	$919.75	$125,594,000	$14,834,831,700
Jan 26, 2017	$902.40	$919.33	$902.22	$917.59	$131,958,000	$14,797,955,301
Jan 25, 2017	$891.92	$903.25	$891.69	$901.54	$120,831,000	$14,537,488,261
Jan 24, 2017	$910.68	$924.15	$892.29	$892.69	$111,349,000	$14,393,026,385
Jan 23, 2017	$925.50	$928.27	$916.74	$921.01	$73,588,600	$14,848,013,909
Jan 22, 2017	$922.21	$937.53	$897.56	$924.67	$116,573,000	$14,905,439,337
Jan 21, 2017	$895.55	$927.37	$895.53	$921.79	$111,158,000	$14,856,911,163
Jan 20, 2017	$898.17	$899.40	$887.01	$895.03	$86,728,400	$14,423,545,371
Jan 19, 2017	$888.34	$904.61	$884.34	$899.07	$105,625,000	$14,486,616,700
Jan 18, 2017	$909.37	$917.50	$858.30	$886.62	$225,676,992	$14,284,036,613
Jan 17, 2017	$830.95	$910.56	$830.80	$907.94	$155,095,008	$14,625,779,851
Jan 16, 2017	$821.78	$834.53	$820.27	$831.53	$82,755,200	$13,393,372,620
Jan 15, 2017	$818.14	$823.31	$812.87	$821.80	$71,013,600	$13,234,840,657
Jan 14, 2017	$825.14	$835.09	$812.46	$818.41	$93,063,296	$13,178,601,992
Jan 13, 2017	$803.74	$829.00	$780.00	$823.98	$168,968,000	$13,266,554,392
Jan 12, 2017	$775.18	$826.25	$755.76	$804.83	$222,326,000	$12,956,730,411
Jan 11, 2017	$908.11	$919.45	$762.77	$777.76	$310,928,992	$12,519,135,996
Jan 10, 2017	$902.44	$914.87	$901.06	$907.68	$115,808,000	$14,608,685,049
Jan 09, 2017	$913.24	$913.69	$879.81	$902.83	$141,876,992	$14,528,815,565
Jan 08, 2017	$908.17	$942.72	$887.25	$911.20	$158,715,008	$14,661,966,429
Jan 07, 2017	$903.49	$908.59	$823.56	$908.59	$279,550,016	$14,618,030,536
Jan 06, 2017	$1,014.24	$1,046.81	$883.94	$902.20	$351,876,000	$14,513,695,758
Jan 05, 2017	$1,156.73	$1,191.10	$910.42	$1,013.38	$510,199,008	$16,300,254,795
Jan 04, 2017	$1,044.40	$1,159.42	$1,044.40	$1,154.73	$344,945,984	$18,571,869,009
Jan 03, 2017	$1,021.60	$1,044.08	$1,021.60	$1,043.84	$185,168,000	$16,786,368,910
Jan 02, 2017	$998.62	$1,031.39	$996.70	$1,021.75	$222,184,992	$16,429,024,775
Jan 01, 2017	$963.66	$1,003.08	$958.70	$998.33	$147,775,008	$16,050,407,461
Dec 31, 2016	$960.63	$963.74	$947.24	$963.74	$99,135,104	$15,492,554,222
Dec 30, 2016	$972.53	$972.53	$934.83	$961.24	$187,474,000	$15,450,507,055
Dec 29, 2016	$975.13	$979.40	$954.50	$973.50	$199,320,000	$15,645,617,392
Dec 28, 2016	$934.83	$975.92	$934.83	$975.92	$236,630,000	$15,682,769,405
Dec 27, 2016	$908.35	$940.05	$904.26	$933.20	$167,308,000	$14,994,286,713
Dec 26, 2016	$896.91	$913.18	$896.90	$907.61	$123,771,000	$14,581,389,977
